Plazo_Renovado,FLAG_VENTA,Nro_Entidades,Dif_Entidades,Meses_oferta,EDAD,Flag_LimProv,Uso_Linea_LOG,Uso_TrimLinea_LOG,Saldo_Consumo_LOG,SUELDO_ESTIMADO_LOG,ANTIGUEDAD_MES_LOG,Linea_Renovado_LOG,Ahorro_LOG,Prestamo_vigente_LOG,Promed_6Mdeuda_LOG,Deuda_Cubierta_LOG,REGION_CALLAO,REGION_CENTRO,REGION_LIMA BALNEARIO,REGION_LIMA CENTRO,REGION_LIMA ESTE,REGION_LIMA MODERNA,REGION_LIMA NORTE,REGION_LIMA PROVINCIA,REGION_LIMA SUR,REGION_NORTE,REGION_OESTE,REGION_ORIENTE,REGION_SIERRA CENTRAL,REGION_SUR,SEXO_F,SEXO_M,EST_CIVIL_C,EST_CIVIL_D,EST_CIVIL_S,EST_CIVIL_U,EST_CIVIL_V,EST_CIVIL_X,EST_CIVIL_Y,Cluster
36,0,1,1,21.0,61.0,1,0.0,0.0,8.449301855872886,7.8475867407722735,3.1354942159291497,9.367429587218957,0.0,9.177093778182547,0.0,0.3359106503897513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,-2,6.0,35.0,0,0.0,0.0,9.654040451143233,9.020026965252676,3.258096538021482,10.186898014636986,8.656085190282855,10.370204536676056,8.909775673693389,0.46178809900545004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,21.0,35.0,0,0.005451964272198221,0.1933021799305162,8.075828329659354,7.275864600546533,5.093750200806762,8.699514748210191,5.594711379601839,8.101374671228582,10.0171435650693,0.42910806431091053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
12,0,1,-1,15.0,63.0,0,0.0,0.0,7.197233237864098,8.09712193091871,5.438079308923196,8.086717920303906,5.176149732573829,7.934155233536322,9.187242320661982,0.3440761108979442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
48,0,4,-1,11.0,33.0,0,0.4835119792705278,0.571104962449653,9.896970864976973,7.793788844815507,4.477336814478207,10.003694812953153,6.259581464064923,9.533944453604027,9.85818504957465,0.6412057814610586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
24,0,2,0,21.0,52.0,1,0.04154522781284022,0.14806728507630024,7.441308659443539,8.19533366716287,5.4116460518550396,9.908077004869936,9.293853972204001,8.46611040118692,11.123067922620367,0.08140762190800041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,1,13.554792253476222,32.0,1,0.1009578380805282,0.0,9.756145805888195,9.13755460225053,4.574710978503383,10.165890277802454,8.432288684325794,10.359233776285055,10.429088481884273,0.5091077490638165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
24,0,1,-1,9.210176483976857,38.0,1,0.027947140100071075,0.15876760207345325,8.954173762308358,8.299037181613066,3.4965075614664802,9.482731125859004,8.637107288081575,9.655731072956666,9.859988366597351,0.4633710572887505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
48,0,1,0,6.0,27.0,1,0.017004598815823765,0.4090586436182945,10.102541669311504,7.876744717189654,4.060443010546419,10.06087584278487,8.935508711503221,10.799555168721248,9.648423244880398,0.714199027256557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,4,1,6.0,34.0,0,0.2901425430099891,0.0,10.555896328832056,8.667507952075105,4.709530201312334,9.87822102528824,9.388235479817224,9.845964366292462,10.342285346735514,1.0883397058973694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,2,0,21.0,37.0,1,0.07720082719996695,0.05234099535716652,8.289981375926073,8.277411998949004,4.955827057601261,8.786456678344,8.153349757998892,8.470311205516108,7.530122277302144,0.4753716953630279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,2,-1,20.475665876846463,27.0,1,0.028305590114694953,0.0,9.833363327023777,8.529516941105069,3.1780538303479458,10.28742254209393,9.594990340370426,10.495072550185991,10.050246696429028,0.4916623760231337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,0,21.0,29.0,0,0.06818613845581124,0.0410762937637298,9.466605304045203,8.11969625295725,4.5217885770490405,10.165890277802454,7.358193752733032,9.807472124102441,9.663738133839649,0.40341033183390035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,-1,15.83193953853844,45.0,1,0.0,0.0,7.936395645621113,8.043020885298283,5.4116460518550396,8.423102268016642,8.754791763700032,8.630343289348893,8.397094977652067,0.4790637124608934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,1,0,12.0,45.0,1,0.0,0.0,8.249891357189098,7.496097345175956,3.9512437185814275,8.77971129020447,5.2832037287379885,8.249836485425702,6.196783512152328,0.4628827105780601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,0,2,-1,20.238325733718206,33.0,0,0.0,0.0,8.35325207461877,8.056426767522984,3.258096538021482,8.769817872052617,5.236441962829949,8.338305731356565,9.046663909972546,0.50636810376873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,1,0,21.0,42.0,1,0.02628256745417635,0.10682454344595861,10.720099817517315,9.875653761606692,5.220355825078325,11.418625774449598,8.648045999835,11.391650088183392,11.717174296443526,0.4036715005553876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,1,-1,11.0,60.0,0,0.0,0.0,8.94064620932094,0.0,4.2626798770413155,9.413689295962213,1.0986122886681096,9.647239545573877,7.795166311168401,0.4843206498405285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
36,0,2,2,19.081301602214957,28.0,0,0.11671579969596077,0.0,9.175761349489655,8.081784206935001,4.709530201312334,8.77971129020447,7.682021510826875,0.0,7.58840806162287,0.910683038108451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,0,5,0,11.0,61.0,1,0.6018051671589595,0.6798364850002222,10.73324650148794,8.407222063200727,5.54907608489522,10.690648618528321,9.11591979635669,10.62830295942287,10.9150066426855,0.7146738111042255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
36,0,1,0,21.0,31.0,1,0.2289205150322724,0.036329100296715156,8.684659960144389,7.881182202227102,3.6109179126442243,8.674709629291222,6.70808408385307,7.821242083523558,9.46073585938245,0.6981347220709844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,0,1,-1,11.0,32.0,1,0.00856182740736314,0.07617313651654868,7.840190976664746,8.05579245097777,3.784189633918261,8.556606193773073,8.795582216956426,7.840312983320164,9.699329301337414,0.39770238935250724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,0,20.0,51.0,1,0.27662137787291047,0.23656349964163187,10.132220255402537,8.85609105525229,5.049856007249537,9.472781556562168,2.3978952727983707,8.801920904041582,4.48863636973214,1.076291693951009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,1,2,-1,19.879499060904394,41.0,0,0.2367639708285165,0.0,9.520508233529721,8.209852481301272,4.07753744390572,10.003378135350923,7.972810784121404,10.2159232113291,7.027314514039777,0.48056763314921236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
36,0,0,1,13.769235316591914,35.0,0,0.0,0.0,9.032307007698005,7.74213722981703,4.875197323201151,9.18512512283512,2.1972245773362196,0.0,4.388257184424518,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,2,0,6.0,43.0,1,0.05316439279063382,0.0,7.890507681555712,7.785305182539862,4.553876891600541,7.8636512654486515,6.459904454377535,7.983781068977451,5.734958092124651,0.7066703292124118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,1,3,0,12.50274720223913,33.0,0,0.1203193719898395,0.10419874105898627,7.914464244580189,7.602401335665818,3.912023005428146,8.556606193773073,0.0,7.085901464365611,6.075346031088684,0.42269776920170665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36,0,5,0,9.0,31.0,0,0.0,0.0,9.076659253857644,7.818832443803404,4.204692619390966,6.879355804460439,5.209486152841421,8.234564993267135,4.621699481381925,2.303479692720358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,2,0,21.0,42.0,1,0.03243330766611079,0.0,9.183695530025524,9.15556734612889,5.267858159063328,10.165890277802454,8.951440100949855,9.872564319882619,10.621498062820763,0.3180638369378579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,4,0,15.0,47.0,0,0.4353617173641639,0.0,9.997024797984372,8.470520783217808,4.290459441148391,9.87822102528824,7.475905969367397,10.005005695726476,6.767918333794338,0.7543175357897496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,1,2,12.0,32.0,1,0.06131144472310374,0.13488922035906564,8.717634587864106,7.9008292584103,4.770684624465665,9.437157168656688,4.969813299576001,8.685077700412423,6.838583819406425,0.39672233453081157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,2,-1,6.0,34.0,1,0.11209131293460922,0.19214481686770254,9.132166916162321,8.575650760987806,4.584967478670572,8.77971129020447,7.683403681053826,8.173857454773621,8.329416783939319,0.8848495991596519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,3,-3,11.0,36.0,1,0.0,0.0,9.635106020571724,7.404887575616125,4.867534450455582,8.268988209506656,8.624970783589669,7.642524134232902,9.099650867557505,1.5934812798098386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,0,14.04293373545849,48.0,1,0.18097064472299834,0.0,9.545073955157948,8.039083194172374,2.4849066497880004,9.4925826756776,9.47247384058159,9.698859035219632,8.842580405998516,0.719740424829466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
48,0,2,0,21.0,32.0,0,0.07825927214353581,0.08361018281405244,10.177240184216851,9.339612707680322,4.709530201312334,10.859710283001629,0.0,10.001747921703647,11.487976819606263,0.40903007937348634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,-1,18.349606920362547,35.0,0,0.0,0.0,8.616182051118415,7.604396348796338,4.61512051684126,9.11007795003779,7.370860166536716,9.33688491330114,8.445732992722219,0.476359015924415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
36,0,0,2,21.0,30.0,1,0.0,0.0,9.032307007698005,8.480114183174816,3.9512437185814275,8.556606193773073,8.625329850020815,0.0,9.77642093245177,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,0,1,0,16.128949606129094,33.0,1,0.0,0.0,9.735178362375661,8.126813720726114,4.454347296253507,10.335627048058479,8.045908742270779,9.735187237104428,10.360411219258292,0.43731900922206945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18,0,1,0,15.0,30.0,1,0.1073528296815646,0.10234898554969024,8.325410216231937,8.35983738064003,3.7376696182833684,8.962007209588313,5.976350909297934,7.998335395952982,8.723339775777005,0.4246328934119266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,1,1,21.0,33.0,0,0.0,0.0,8.941769184353946,8.535229553902337,4.48863636973214,10.183238254661628,9.254261559034111,9.677026002747972,8.5502087951359,0.25381396849258053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,0,21.0,43.0,0,0.0,0.0,6.785485944921397,7.966718496097938,3.7376696182833684,10.40095434309913,0.0,7.951911381854188,0.0,0.02651923598055855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,-1,14.364508648137065,38.0,1,0.3715828665908683,0.0,10.024536360858269,7.972810784121404,4.605170185988092,9.919508528590306,2.3978952727983707,10.129147933974613,9.093750374366808,0.7470433345674722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,3,-1,21.0,29.0,1,0.4474978893302748,0.23998493571016888,9.287660607853415,8.25608813381491,4.430816798843313,9.385721231090805,6.617402977974478,7.3758821482150125,7.805610448564793,0.6453142081362935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12,0,1,0,18.0,33.0,1,0.6059539688575679,0.0,7.959496061678434,7.748460023899697,3.713572066704308,8.086717920303906,7.271008538280992,0.0,9.156236112947795,0.6315382307015771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,1,2,0,11.194275429316447,36.0,1,0.007400548265175147,0.0006767709388770897,9.147427195916052,7.869443760622722,2.833213344056216,9.666815400992093,6.703188113240863,9.8497175093263,5.968707559985366,0.4667847040603952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,1,0,6.0,34.0,0,0.0,0.0,8.703674418108516,8.057694194815587,3.4965075614664802,9.38412559774785,6.253828811575473,8.823500727991183,7.795577946739583,0.409686850665709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,0,2,0,17.0,40.0,0,0.0033972228981084887,0.09217800694098871,5.8125471894475895,8.412054873292933,5.420534999272286,11.418625774449598,0.0,13.043058230998929,9.868404268406858,0.0036573039033476924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,2,1,21.0,31.0,1,0.09683719514091804,0.09429875940019757,9.15305018474862,8.471568013389962,4.61512051684126,9.87822102528824,6.90875477931522,8.726967774991493,10.208370832184816,0.39488601295748194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12,0,2,-2,20.0,29.0,0,0.06825740758418544,0.01361623668169109,7.0272701474832795,8.420241665339788,4.174387269895637,8.086717920303906,4.955827057601261,7.033506484287697,10.537905969254663,0.2974685284920667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,1,11.0,48.0,1,0.0,0.0,8.742186231371447,7.45298232946546,4.890349128221754,9.432923766431829,6.013715156042802,9.442483307087194,5.713732805509369,0.40624213947441806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
48,0,4,0,21.0,41.0,1,0.0025078527069675627,0.0,9.846108408454699,9.342245442856122,5.4116460518550396,10.507420932551243,8.646289764750648,10.565891980261542,9.52704712346858,0.41618082254822886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
48,0,2,0,6.0,33.0,1,0.09044929390848835,0.0,10.473826215833935,9.023408202624545,4.219507705176107,11.264476926102367,6.862757913051401,10.467095361741087,8.73750607344368,0.37400333636815275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,0,21.0,46.0,0,0.17704396826994376,0.18695646683774442,9.80974484360721,8.46877995620016,4.68213122712422,10.755922197028484,11.491446433293104,10.54510456855174,11.602673233207382,0.3280144271180053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
24,0,3,0,18.0,28.0,1,0.07003992313700565,0.0864693968115699,8.68995923940454,9.285911558823257,4.820281565605037,8.738895704934043,7.260522598089852,8.741456115998364,8.469367561933632,0.6689738456215937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,-1,14.892312965418459,41.0,1,0.42504156603913157,0.005779267814035259,9.568794931459404,7.489412083508719,4.605170185988092,9.09862638234618,4.23410650459726,9.326967183907902,4.679040028362596,0.9556383600503072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,4,-2,15.0,56.0,0,0.17272734585589494,0.0,9.288511791419971,7.969790024908998,4.290459441148391,9.472781556562168,2.1972245773362196,9.561490079872078,1.9459101490553132,0.6052434055015797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,3,0,21.0,54.0,0,0.1870719225856997,0.0,9.594531450807013,6.919683849847411,5.389071729816501,9.621190952360685,0.0,9.482731125859004,0.0,0.6799048871389558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,1,0,19.0,35.0,1,0.0,0.0,9.658734692859921,8.265120189777013,4.912654885736052,10.669397157549227,6.304448802421981,10.40095434309913,5.963150801936109,0.31039369979565795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
48,0,1,0,18.0,33.0,0,0.0,0.0,9.271336689411124,8.210939733379021,4.0943445622221,9.942756341456828,8.81922185757494,9.969228475498804,8.37378460812088,0.4127445485743456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,1,0,19.0,30.0,1,0.04730143751799957,0.09016697617856742,8.609356607165928,7.934950331192558,3.091042453358316,9.116139576577355,6.617402977974478,8.376781037699493,7.694316904029705,0.47149376843664653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,0,2,0,5.0,45.0,1,0.48030167191736983,0.0,8.39987029987731,7.355001921105257,4.605170185988092,9.0280988119824,6.846943139585379,8.59877317840866,9.310095205113175,0.4275396624264751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,-1,12.0,32.0,0,0.28181313387444296,0.17756610084897695,9.507678177436002,8.450412157725886,4.127134385045092,10.502351525774941,9.298992069570746,9.69996278809107,10.286593434813371,0.3146837244746534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
48,0,3,0,21.0,54.0,1,0.0,0.0,9.630514109222787,7.850103545175582,5.159055299214529,10.465984899076615,7.25063551189868,10.34705094924295,6.951612661726883,0.36022642993984416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
12,0,1,-1,19.572810717674855,29.0,0,0.012965582390023194,0.02533923275477784,8.456865525504034,7.554858521040676,3.6375861597263857,8.775703886567738,6.593044534142437,8.456806041401142,8.437644805845396,0.5463568468056461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
12,0,1,1,10.450678746326066,28.0,1,0.0,0.0,8.70332913086096,8.867568333206442,3.9512437185814275,9.472781556562168,10.97303141870689,9.4925826756776,11.185108661778328,0.380642903787814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,1,-1,12.187025079832503,35.0,0,0.0,0.0,7.767238594233142,7.882314918980268,4.204692619390966,8.268988209506656,8.085486772102845,8.549660381553739,9.449632825029763,0.4733536366995763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,3,-1,15.0,31.0,1,0.0785699313630436,0.14278172606140782,10.418516231079412,8.437067146936952,4.454347296253507,9.735128070758227,6.921658184151129,9.11964950669168,7.415476087794649,1.0921346875694689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,0,4,-1,18.0,59.0,0,0.06264234953993922,0.0,9.496462478313273,8.46611040118692,5.529429087511423,9.472781556562168,9.00810178134187,9.523617089089445,8.192939338640697,0.7050609291809828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,0,1,16.0,36.0,1,0.11738354640950929,0.05062277352708644,9.032307007698005,8.212839584676484,4.634728988229636,9.863914777416305,5.60947179518496,0.0,6.479788905016081,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,0,2,0,16.0,39.0,0,0.09062074312967583,0.14403944553710932,6.5277678410796165,7.647308832356238,4.07753744390572,9.858490186605392,0.0,9.74326011321524,7.352975145436573,0.0350929749823141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
48,0,2,0,21.0,63.0,1,0.006914042824093694,0.0,8.951866231156563,8.443977129084978,5.480638923341991,10.165890277802454,8.512180649592693,9.636065519091707,8.106866283690191,0.2600323168206289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,1,-1,11.0,53.0,1,0.04851328410367338,0.05336940877910443,10.433181543784064,7.181318142873034,5.225746673713202,11.082157933374816,0.0,11.157464070097157,5.255757748650979,0.42040166690731656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,1,1,20.0,54.0,1,0.0,0.0,7.121963024638413,7.621195162809845,5.337538079701318,8.57922858233569,8.66681936537205,7.967973179662935,8.259069921206,0.20922878847491644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,3,-2,20.0,38.0,0,0.5857779821824143,0.6175347696131698,9.476917289210478,8.423102268016642,4.290459441148391,7.8636512654486515,8.770128527538184,8.66681936537205,8.124397486309995,1.7952068534979646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,0,20.0,58.0,1,0.008409540484705874,0.0,9.91955379647285,8.670429167315095,5.220355825078325,9.644781588320864,7.929846429742503,9.917242517768464,10.510200462185056,0.8399494986174325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
36,0,1,0,15.0,34.0,0,0.0,0.0,8.317546416013426,8.2960476427647,4.2626798770413155,9.33353098253138,6.675823221634848,8.31752199628717,8.71749109007102,0.30894613133641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,21.0,28.0,0,0.0,0.0,8.32687978469273,8.428580533059634,4.700480365792417,9.472781556562168,8.261009786023827,8.327000740241713,9.59632813343868,0.2760274200674144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,1,0,18.0,31.0,0,0.0,0.0,6.8764503531537216,7.455876687491824,4.23410650459726,8.77971129020447,2.833213344056216,6.883462586413092,4.217053711300535,0.1388484818188083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,-3,6.0,37.0,0,0.18584950568027683,0.12248740427881584,10.437260266354029,8.415160465851086,4.465908118654584,9.976598599353451,7.845807502637805,9.82547195555139,7.372222778350999,0.9497835333561904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
48,0,3,-1,16.0,53.0,1,0.1873936718429791,0.2869232846451125,10.076166097916124,10.372928523519388,5.497168225293202,11.418625774449598,10.890553566459324,11.430467342529706,13.396252766663153,0.23205889130352275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
48,0,1,0,10.973641334650662,52.0,0,0.12689592720811324,0.2107284297957791,9.40064993949232,8.620110725422924,5.3612921657094255,9.891516180754907,7.226209010100671,10.114437057749631,6.232775401068312,0.477522789375065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,2,6.0,40.0,1,0.06268555545652658,0.1123246099634543,10.724561920205137,9.134646527606982,5.393627546352361,11.048124279515518,0.0,11.370681946029382,10.615207028599295,0.5443930796378837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18,0,1,0,21.0,50.0,0,0.0,0.04158426391910282,7.214791348698928,8.43771698991444,4.804021044733257,8.77971129020447,7.249215057114389,8.02322468471667,10.020662996090254,0.1897795103261863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,0,2,0,15.0,48.0,1,0.0,0.0,9.663077667312702,8.300280189852664,5.560681631015528,9.472781556562168,6.042632833682381,9.594445640962938,7.05617528410041,0.7928205550439471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,21.0,34.0,1,0.0,0.18296218488128838,6.5772770423967515,8.965845494750937,4.276666119016055,10.217056645939756,8.684570300824369,7.923348211930154,7.465559903751301,0.02588409761204767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48,0,1,0,21.0,39.0,1,0.20562051577328797,0.22302994486124106,10.559588673668413,8.793612071589308,5.030437921392435,10.998024883162207,8.261268150577648,11.101205838074172,10.077342815777792,0.4977634842544787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
48,0,3,2,11.0,53.0,1,0.0,0.0,10.560396228734442,9.512664721164834,5.308267697401205,11.082157933374816,11.249831934653027,11.253519819470103,12.979497890603524,0.46591214552997295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
24,0,0,0,21.0,35.0,0,0.17849585463139067,0.20497466951135218,9.032307007698005,7.014814351275545,4.663439094112067,9.472781556562168,0.0,8.888618807300878,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,2,0,11.0,36.0,0,0.37681182909002053,0.6060554367046218,10.707518467659703,7.883235250062647,5.225746673713202,10.55252609347001,8.720134035412928,10.545315122572783,10.767600388351703,0.7736436314303121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,1,1,14.0,31.0,0,0.0,0.0,8.219396134556636,7.02197642307216,4.31748811353631,9.367429587218957,0.0,8.917176635955164,6.365094931696128,0.27550903070593646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,1,-1,20.15243365936208,26.0,0,0.22989719030616718,0.19986400304036503,9.025670860893626,8.16961956172385,2.8903717578961645,9.531046110875145,8.327242607457793,9.73228396147602,8.57988626075466,0.47203281904683525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
24,0,1,0,21.0,49.0,0,0.0,0.0,8.672306265136752,8.055475141757274,3.4339872044851463,9.689241798157529,7.395721608602045,9.430198532298864,8.70275947837508,0.3087060124654011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
36,0,3,0,5.0,51.0,1,0.2354507066338269,0.0,8.951912848365833,8.24301946898925,5.4116460518550396,10.158633519975831,0.0,9.22078562983772,0.0,0.2617094347286733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
